method,nominal_hz,time_rel_s,time_s,x_m,y_m
method2,5.0,571.4,1040.2317,1.5256792047680177,5.5004545354095695
method2,5.0,571.5,1040.3317,1.5188246836951977,5.500942004259209
method2,5.0,571.6,1040.4317,1.5119701626223778,5.501429473108849
method2,5.0,571.7,1040.5317,1.5051131471277501,5.501889547138505
method2,5.0,571.8,1040.6317,1.49825613163313,5.50234962116816
method2,5.0,571.9,1040.7317,1.4913967312121001,5.50278228822156
method2,5.0,572.0,1040.8317,1.48453733079107,5.50321495527496
method2,5.0,572.1,1040.9317,1.4776756549963301,5.503620203633526
method2,5.0,572.2,1041.0317,1.47081397920159,5.50402545199209
method2,5.0,572.3,1041.1317,1.4639501376414628,5.50440327037519
method2,5.0,572.4,1041.2317,1.4570862960813278,5.50478108875829
method2,5.0,572.5,1041.3317,1.450220398417953,5.50513146632349
method2,5.0,572.6,1041.4317,1.4433545007545778,5.50548184388869
method2,5.0,572.7,1041.5317,1.436486656702175,5.50580477023202
method2,5.0,572.8,1041.6317,1.42961881264978,5.50612769657535
method2,5.0,572.9,1041.7317,1.422749131972945,5.506423161731529
method2,5.0,573.0,1041.8317,1.41587945129611,5.50671862688771
method2,5.0,573.1,1041.9317,1.4090080438079848,5.50698662133039
method2,5.0,573.2,1042.0317,1.40213663631986,5.50725461577307
method2,5.0,573.3,1042.1317,1.395263611880423,5.50749513041507
method2,5.0,573.4,1042.2317,1.3883905874409779,5.50773564505707
method2,5.0,573.5,1042.3317,1.381516055955268,5.5079486712505945
method2,5.0,573.6,1042.4317,1.3746415244695578,5.50816169744412
method2,5.0,573.7,1042.5317,1.36776559588592,5.50834722698097
method2,5.0,573.8,1042.6317,1.36088966730229,5.50853275651782
method2,5.0,573.9,1042.7317,1.354012451610655,5.5086907816296105
method2,5.0,574.0,1042.8317,1.34713523591902,5.5088488067414
method2,5.0,574.1,1042.9317,1.34025684314909,5.50897932009975
method2,5.0,574.2,1043.0317,1.33337845037916,5.5091098334581
method2,5.0,574.3,1043.1317,1.3264989905986628,5.509212828174835
method2,5.0,574.4,1043.2317,1.3196195308181577,5.50931582289157
method2,5.0,574.5,1043.3317,1.312739114131103,5.5093912925189
method2,5.0,574.6,1043.4317,1.3058586974440478,5.50946676214623
method2,5.0,574.7,1043.5317,1.298977433988945,5.509514700676945
method2,5.0,574.8,1043.6317,1.29209617053385,5.50956263920766
method2,5.0,574.9,1043.7317,1.285214170481975,5.509583041075285
method2,5.0,575.0,1043.8317,1.2783321704301,5.50960344294291
method2,5.0,575.1,1043.9317,1.271449543983705,5.50959630302189
method2,5.0,575.2,1044.0317,1.26456691753731,5.50958916310087
method2,5.0,575.3,1044.1317,1.2576837749278529,5.5095544767067
method2,5.0,575.4,1044.2317,1.2508006323183878,5.50951979031253
method2,5.0,575.5,1044.3317,1.2439170838047777,5.509457553201945
method2,5.0,575.6,1044.4317,1.2370335352911677,5.50939531609136
method2,5.0,575.7,1044.5317,1.230149691158015,5.5093055244624445
method2,5.0,575.8,1044.6317,1.22326584702487,5.50921573283353
method2,5.0,575.9,1044.7317,1.2163818175807002,5.50909838332588
method2,5.0,576.0,1044.8317,1.20949778813653,5.50898103381823
method2,5.0,576.1,1044.9317,1.2026136837120251,5.508836123513065
method2,5.0,576.2,1045.0317,1.19572957928752,5.5086912132079
method2,5.0,576.3,1045.1317,1.1888455102337327,5.5085187396282
method2,5.0,576.4,1045.2317,1.1819614411799377,5.5083462660485
method2,5.0,576.5,1045.3317,1.175077517866533,5.508146227159125
method2,5.0,576.6,1045.4317,1.1681935945531279,5.50794618826975
method2,5.0,576.7,1045.5317,1.16130992736663,5.5077185824775245
method2,5.0,576.8,1045.6317,1.15442626018014,5.5074909766853
method2,5.0,576.9,1045.7317,1.14754295952215,5.50723580283915
method2,5.0,577.0,1045.8317,1.14065965886416,5.506980628993
method2,5.0,577.1,1045.9317,1.133776835149575,5.50669788638402
method2,5.0,577.2,1046.0317,1.12689401143499,5.50641514377504
method2,5.0,577.3,1046.1317,1.1200117750902479,5.50610483213659
method2,5.0,577.4,1046.2317,1.1131295387454978,5.50579452049814
method2,5.0,577.5,1046.3317,1.1062480002067678,5.50545664000594
method2,5.0,577.6,1046.4317,1.0993664616680379,5.50511875951374
method2,5.0,577.7,1046.5317,1.0924857313795202,5.504753310785915
method2,5.0,577.8,1046.6317,1.08560500109101,5.50438786205809
method2,5.0,577.9,1046.7317,1.0787251895031051,5.50399484615526
method2,5.0,578.0,1046.8317,1.0718453779152,5.50360183025243
method2,5.0,578.1,1046.9317,1.0649665954827499,5.503181248677775
method2,5.0,578.2,1047.0317,1.0580878130503,5.50276066710312
method2,5.0,578.3,1047.1317,1.0512101702308327,5.5023125218024
method2,5.0,578.4,1047.2317,1.0443325274113577,5.501864376501681
method2,5.0,578.5,1047.3317,1.0374561346632578,5.501388669863315
method2,5.0,578.6,1047.4317,1.0305797419151577,5.500912963224951
method2,5.0,578.7,1047.5317,1.02370470969597,5.500409698080039
method2,5.0,578.8,1047.6317,1.01682967747679,5.49990643293513
method2,5.0,578.9,1047.7317,1.00995611624142,5.49937561255749
method2,5.0,579.0,1047.8317,1.00308255500605,5.49884479217985
method2,5.0,579.1,1047.9317,0.9962105752049285,5.4982864202860355
method2,5.0,579.2,1048.0317,0.989338595403807,5.49772804839222
method2,5.0,579.3,1048.1317,0.9824683074812188,5.497142129141536
method2,5.0,579.4,1048.2317,0.9755980195586228,5.4965562098908505
method2,5.0,579.5,1048.3317,0.9687295339508208,5.495942747885385
method2,5.0,579.6,1048.4317,0.9618610483430188,5.4953292858799205
method2,5.0,579.7,1048.5317,0.95499447547654,5.49468828616451
method2,5.0,579.8,1048.6317,0.948127902610069,5.4940472864491
method2,5.0,579.9,1048.7317,0.941263352899941,5.49337875451136
method2,5.0,580.0,1048.8317,0.934398803189813,5.49271022257362
method2,5.0,580.1,1048.9317,0.9275363870377205,5.49201416434391
method2,5.0,580.2,1049.0317,0.920673970885628,5.4913181061142
method2,5.0,580.3,1049.1317,0.9138137986782118,5.490594527965631
method2,5.0,580.4,1049.2317,0.9069536264707878,5.489870949817061
method2,5.0,580.5,1049.3317,0.9000958085778128,5.4891198585654255
method2,5.0,580.6,1049.4317,0.8932379906848378,5.488368767313791
method2,5.0,580.7,1049.5317,0.8863826374574385,5.487590170217574
method2,5.0,580.8,1049.6317,0.879527284230047,5.48681157312136
method2,5.0,580.9,1049.7317,0.872674505998994,5.486005477881685
method2,5.0,581.0,1049.8317,0.865821727767941,5.48519938264201
method2,5.0,581.1,1049.9317,0.8589716348417774,5.484365797402585
method2,5.0,581.2,1050.0317,0.852121541915614,5.48353221216316
method2,5.0,581.3,1050.1317,0.8452742445789618,5.482671145510226
method2,5.0,581.4,1050.2317,0.8384269472423018,5.481810078857291
method2,5.0,581.5,1050.3317,0.8315825557540303,5.480921539819556
method2,5.0,581.6,1050.4317,0.8247381642657587,5.4800330007818205
method2,5.0,581.7,1050.5317,0.8178967888572265,5.479116998830415
method2,5.0,581.8,1050.6317,0.811055413448702,5.47820099687901
method2,5.0,581.9,1050.7317,0.8042171643220225,5.47725754192737
method2,5.0,582.0,1050.8317,0.797378915195343,5.47631408697573
method2,5.0,582.1,1050.9317,0.7905439025215485,5.475343189379565
method2,5.0,582.2,1051.0317,0.783708889847754,5.4743722917834
method2,5.0,582.3,1051.1317,0.7768772237650442,5.473373962340551
method2,5.0,582.4,1051.2317,0.7700455576823267,5.472375632897701
method2,5.0,582.5,1051.3317,0.7632173482942958,5.471349882848076
method2,5.0,582.6,1051.4317,0.7563891389062648,5.470324132798451
method2,5.0,582.7,1051.5317,0.7495644962801195,5.4692709738239245
method2,5.0,582.8,1051.6317,0.742739853653982,5.4682178148494
method2,5.0,582.9,1051.7317,0.735918887818806,5.467137259073675
method2,5.0,583.0,1051.8317,0.72909792198363,5.46605670329795
method2,5.0,583.1,1051.9317,0.7222807429285585,5.46494876328647
method2,5.0,583.2,1052.0317,0.715463563873487,5.46384082327499
method2,5.0,583.3,1052.1317,0.7086502815459492,5.462705512034786
method2,5.0,583.4,1052.2317,0.7018369992184038,5.461570200794581
method2,5.0,583.5,1052.3317,0.6950277235223493,5.460407531774156
method2,5.0,583.6,1052.4317,0.6882184478262948,5.459244862753731
method2,5.0,583.7,1052.5317,0.6814132886204416,5.45805484984292
method2,5.0,583.8,1052.6317,0.674608129414596,5.45686483693211
method2,5.0,583.9,1052.7317,0.66780719651064,5.455647494461919
method2,5.0,584.0,1052.8317,0.661006263606684,5.45443015199173
method2,5.0,584.1,1052.9317,0.65420966676753,5.45318549473421
method2,5.0,584.2,1053.0317,0.647413069928376,5.45194083747669
method2,5.0,584.3,1053.1317,0.6406209188663577,5.450668880644741
method2,5.0,584.4,1053.2317,0.6338287678043317,5.449396923812792
method2,5.0,584.5,1053.3317,0.6270411721794438,5.448097683060016
method2,5.0,584.6,1053.4317,0.6202535765545558,5.446798442307242
method2,5.0,584.7,1053.5317,0.613470645972704,5.445471933727765
method2,5.0,584.8,1053.6317,0.60668771539086,5.44414542514829
method2,5.0,584.9,1053.7317,0.599909559402073,5.442791665276585
method2,5.0,585.0,1053.8317,0.593131403413286,5.44143790540488
method2,5.0,585.1,1053.9317,0.586358131509946,5.4400569112155654
method2,5.0,585.2,1054.0317,0.579584859606606,5.43867591702625
method2,5.0,585.3,1054.1317,0.5728165812216977,5.437267705933892
method2,5.0,585.4,1054.2317,0.5660483028367816,5.435859494841532
method2,5.0,585.5,1054.3317,0.5592851273420691,5.434424084700456
method2,5.0,585.6,1054.4317,0.5525219518473566,5.432988674559382
method2,5.0,585.7,1054.5317,0.5457639885516975,5.431526083663445
method2,5.0,585.8,1054.6317,0.539006025256046,5.43006349276751
method2,5.0,585.9,1054.7317,0.5322533834035745,5.4285737398499005
method2,5.0,586.0,1054.8317,0.525500741551103,5.42708398693229
method2,5.0,586.1,1054.9317,0.5187535303194715,5.42556709116529
method2,5.0,586.2,1055.0317,0.51200631908784,5.42405019539829
method2,5.0,586.3,1055.1317,0.5052646475864707,5.422506176393042
method2,5.0,586.4,1055.2317,0.49852297608509366,5.420962157387792
method2,5.0,586.5,1055.3317,0.49178695335335965,5.4193910351940575
method2,5.0,586.6,1055.4317,0.4850509306216257,5.417819913000322
method2,5.0,586.7,1055.5317,0.478320665627162,5.416221708106255
method2,5.0,586.8,1055.6317,0.471590400632706,5.41462350321219
method2,5.0,586.9,1055.7317,0.4648660022696285,5.41299823654407
method2,5.0,587.0,1055.8317,0.458141603906551,5.41137296987595
method2,5.0,587.1,1055.9317,0.45142318099363954,5.4097206627979055
method2,5.0,587.2,1056.0317,0.444704758080728,5.40806835571986
method2,5.0,587.3,1056.1317,0.43799241935974415,5.406389030033642
method2,5.0,587.4,1056.2317,0.4312800806387526,5.404709704347422
method2,5.0,587.5,1056.3317,0.42457393477259614,5.403003382292072
method2,5.0,587.6,1056.4317,0.4178677889064396,5.401297060236722
method2,5.0,587.7,1056.5317,0.41116794447746596,5.399563764488345
method2,5.0,587.8,1056.6317,0.4044681000485,5.39783046873997
method2,5.0,587.9,1056.7317,0.397774665556749,5.396070222411425
method2,5.0,588.0,1056.8317,0.391081231064998,5.39430997608288
method2,5.0,588.1,1056.9317,0.3843943149263775,5.3925228027234695
method2,5.0,588.2,1057.0317,0.377707398787757,5.39073562936406
method2,5.0,588.3,1057.1317,0.3710271093323621,5.388921552959247
method2,5.0,588.4,1057.2317,0.3643468198769596,5.387107476554432
method2,5.0,588.5,1057.3317,0.35767326534726357,5.385266521525522
method2,5.0,588.6,1057.4317,0.3509997108175676,5.383425566496612
method2,5.0,588.7,1057.5317,0.344332999366685,5.38155775770043
method2,5.0,588.8,1057.6317,0.33766628791581,5.37968994890425
method2,5.0,588.9,1057.7317,0.33100652760578897,5.37779531163284
method2,5.0,589.0,1057.8317,0.324346767295768,5.37590067436143
method2,5.0,589.1,1057.9317,0.3176940660957525,5.373979234341685
method2,5.0,589.2,1058.0317,0.311041364895737,5.37205779432194
method2,5.0,589.3,1058.1317,0.3043958306802956,5.370109577715307
method2,5.0,589.4,1058.2317,0.2977502964648466,5.368161361108672
method2,5.0,589.5,1058.3317,0.29111203701216803,5.366186394510763
method2,5.0,589.6,1058.4317,0.28447377755948955,5.364211427912853
method2,5.0,589.7,1058.5317,0.277842900549656,5.362209738353135
method2,5.0,589.8,1058.6317,0.27121202353983,5.36020804879342
method2,5.0,589.9,1058.7317,0.2645886365531055,5.35817966373482
method2,5.0,590.0,1058.8317,0.257965249566381,5.35615127867622
method2,5.0,590.1,1058.9317,0.2513494600814105,5.354096226014795
method2,5.0,590.2,1059.0317,0.24473367059644,5.35204117335337
method2,5.0,590.3,1059.1317,0.238125585988527,5.349959481417892
method2,5.0,590.4,1059.2317,0.23151750138060653,5.347877789482412
method2,5.0,590.5,1059.3317,0.2249172289199725,5.345769487034017
method2,5.0,590.6,1059.4317,0.2183169564593385,5.343661184585622
method2,5.0,590.7,1059.5317,0.211724603309374,5.34152630081741
method2,5.0,590.8,1059.6317,0.205132250159417,5.3393914170492
method2,5.0,590.9,1059.7317,0.1985479233749835,5.33722998158585
method2,5.0,591.0,1059.8317,0.19196359659055,5.3350685461225
method2,5.0,591.1,1059.9317,0.18538740311618399,5.332880589019865
method2,5.0,591.2,1060.0317,0.178811209641818,5.33069263191723
method2,5.0,591.3,1060.1317,0.17224325631001697,5.328478183661923
method2,5.0,591.4,1060.2317,0.16567530297820846,5.326263735406613
method2,5.0,591.5,1060.3317,0.15911569650769344,5.324022826915588
method2,5.0,591.6,1060.4317,0.15255609003717846,5.321781918424563
method2,5.0,591.7,1060.5317,0.146004937031178,5.31951458104471
method2,5.0,591.8,1060.6317,0.139453784025185,5.31724724366486
method2,5.0,591.9,1060.7317,0.1329111909696875,5.314953509172565
method2,5.0,592.0,1060.8317,0.12636859791419,5.31265977468027
method2,5.0,592.1,1060.9317,0.1198346711762165,5.310339675280975
method2,5.0,592.2,1061.0317,0.113300744438243,5.30801957588168
method2,5.0,592.3,1061.1317,0.10677559026410792,5.305673144209448
method2,5.0,592.4,1061.2317,0.10025043608996542,5.3033267125372126
method2,5.0,592.5,1061.3317,0.09373416060355491,5.300953981654258
method2,5.0,592.6,1061.4317,0.08721788511714441,5.298581250771303
method2,5.0,592.7,1061.5317,0.0807105943182086,5.296182254167565
method2,5.0,592.8,1061.6317,0.0742033035192802,5.29378325756383
method2,5.0,592.9,1061.7317,0.0677051032816931,5.291358029156495
method2,5.0,593.0,1061.8317,0.061206903044106,5.28893280074916
method2,5.0,593.1,1061.9317,0.0547178991141406,5.286481374882175
method2,5.0,593.2,1062.0317,0.0482288951841752,5.28402994901519
method2,5.0,593.3,1062.1317,0.04174919317880227,5.281552360458808
method2,5.0,593.4,1062.2317,0.03526949117342197,5.2790747719024225
method2,5.0,593.5,1062.3317,0.028799196578539056,5.276571055852698
method2,5.0,593.6,1062.4317,0.022328901983656155,5.274067339802973
method2,5.0,593.7,1062.5317,0.015868120152445882,5.271537531881275
method2,5.0,593.8,1062.6317,0.00940733832124296,5.26900772395958
method2,5.0,593.9,1062.7317,0.0029561744724141406,5.266451860212115
method2,5.0,594.0,1062.8317,-0.00349498937641468,5.26389599646465
method2,5.0,594.1,1062.9317,-0.00993643016033874,5.261314113361925
method2,5.0,594.2,1063.0317,-0.0163778709442628,5.2587322302592
method2,5.0,594.3,1063.1317,-0.022809483718634588,5.256124364695528
method2,5.0,594.4,1063.2317,-0.029241096493013687,5.253516499131853
method2,5.0,594.5,1063.3317,-0.0356627764528245,5.250882688424817
method2,5.0,594.6,1063.4317,-0.0420844564126353,5.248248877717782
method2,5.0,594.7,1063.5317,-0.04849609889415175,5.245589159607725
method2,5.0,594.8,1063.6317,-0.0549077413756609,5.24292944149767
method2,5.0,594.9,1063.7317,-0.06130924185814825,5.240243854147175
method2,5.0,595.0,1063.8317,-0.0677107423406356,5.23755826679668
method2,5.0,595.1,1063.9317,-0.07410199644811336,5.234846848789974
method2,5.0,595.2,1064.0317,-0.0804932505555911,5.23213543078327
method2,5.0,595.3,1064.1317,-0.08687415405845894,5.229398221125753
method2,5.0,595.4,1064.2317,-0.09325505756133404,5.2266610114682335
method2,5.0,595.5,1064.3317,-0.0996255063781519,5.2238980495858485
method2,5.0,595.6,1064.4317,-0.10599595519496975,5.2211350877034635
method2,5.0,595.7,1064.5317,-0.11235584539408,5.218346413442189
method2,5.0,595.8,1064.6317,-0.118715735593183,5.21555773918092
method2,5.0,595.9,1064.7317,-0.125064963394421,5.2127433928062
method2,5.0,596.0,1064.8317,-0.131414191195659,5.20992904643148
method2,5.0,596.1,1064.9317,-0.13775265297210101,5.20708906862761
method2,5.0,596.2,1065.0317,-0.144091114748543,5.20424909082374
method2,5.0,596.3,1065.1317,-0.1504187070281248,5.2013835226933285
method2,5.0,596.4,1065.2317,-0.1567462993077138,5.198517954562914
method2,5.0,596.5,1065.3317,-0.1630629187749738,5.195626837626259
method2,5.0,596.6,1065.4317,-0.1693795382422338,5.192735720689604
method2,5.0,596.7,1065.5317,-0.1756850817399785,5.18981909688412
method2,5.0,596.8,1065.6317,-0.181990625237716,5.18690247307864
method2,5.0,596.9,1065.7317,-0.1882849897686665,5.1839603847582705
method2,5.0,597.0,1065.8317,-0.194579354299617,5.1810182964379
method2,5.0,597.1,1065.9317,-0.2008624370281705,5.178050786372459
method2,5.0,597.2,1066.0317,-0.207145519756724,5.17508327630702
method2,5.0,597.3,1066.1317,-0.21341721801055688,5.172090387681639
method2,5.0,597.4,1066.2317,-0.21968891626439688,5.169097499056254
method2,5.0,597.5,1066.3317,-0.2259491275361974,5.166079275470693
method2,5.0,597.6,1066.4317,-0.2322093388079979,5.163061051885133
method2,5.0,597.7,1066.5317,-0.238457960757119,5.160017537353205
method2,5.0,597.8,1066.6317,-0.244706582706233,5.15697402282128
method2,5.0,597.9,1066.7317,-0.250943513160332,5.15390526177021
method2,5.0,598.0,1066.8317,-0.257180443614431,5.15083650071914
method2,5.0,598.1,1066.9317,-0.26340558057119245,5.14774253798888
method2,5.0,598.2,1067.0317,-0.269630717527954,5.14464857525862
method2,5.0,598.3,1067.1317,-0.27584395915673793,5.141529456101258
method2,5.0,598.4,1067.2317,-0.2820572007855289,5.138410336943894
method2,5.0,598.5,1067.3317,-0.28825844542903195,5.135266107022939
method2,5.0,598.6,1067.4317,-0.294459690072535,5.132121877101984
method2,5.0,598.7,1067.5317,-0.300648836248462,5.1289525824917455
method2,5.0,598.8,1067.6317,-0.306837982424382,5.12578328788151
method2,5.0,598.9,1067.7317,-0.313014928827068,5.122588975066424
method2,5.0,599.0,1067.8317,-0.319191875229754,5.11939466225134
method2,5.0,599.1,1067.9317,-0.3253565207318715,5.116175378125289
method2,5.0,599.2,1068.0317,-0.331521166233989,5.11295609399924
method2,5.0,599.3,1068.1317,-0.3376734098881855,5.109711885864844
method2,5.0,599.4,1068.2317,-0.34382565354238903,5.106467677730444
method2,5.0,599.5,1068.3317,-0.3499653945829425,5.103198593298404
method2,5.0,599.6,1068.4317,-0.356105135623496,5.099929508866364
method2,5.0,599.7,1068.5317,-0.36223227346794296,5.0966355962547505
method2,5.0,599.8,1068.6317,-0.368359411312383,5.09334168364314
method2,5.0,599.9,1068.7317,-0.37447384556318297,5.090022991376715
method2,5.0,600.0,1068.8317,-0.380588279813983,5.08670429911029
method2,5.0,600.1,1068.9317,-0.386689910260161,5.083360876119751
method2,5.0,600.2,1069.0317,-0.392791540706339,5.08001745312921
method2,5.0,600.3,1069.1317,-0.39888026732513304,5.076649348750504
method2,5.0,600.4,1069.2317,-0.40496899394393404,5.073281244371794
method2,5.0,600.5,1069.3317,-0.4110447169024336,5.069888508345404
method2,5.0,600.6,1069.4317,-0.4171204398609331,5.066495772319014
method2,5.0,600.7,1069.5317,-0.42318305951769297,5.063078454789196
method2,5.0,600.8,1069.6317,-0.429245679174446,5.05966113725938
method2,5.0,600.9,1069.7317,-0.4352950960811385,5.05621928877347
method2,5.0,601.0,1069.8317,-0.441344512987831,5.05277744028756
method2,5.0,601.1,1069.9317,-0.44738062789087296,5.049311111795189
method2,5.0,601.2,1070.0317,-0.453416742793915,5.04584478330282
method2,5.0,601.3,1070.1317,-0.45943945663610164,5.042354026155189
method2,5.0,601.4,1070.2317,-0.4654621704782952,5.038863269007553
method2,5.0,601.5,1070.3317,-0.4714713844004237,5.035348134956679
method2,5.0,601.6,1070.4317,-0.4774805983225522,5.031833000905804
method2,5.0,601.7,1070.5317,-0.483476213665024,5.0282935421037305
method2,5.0,601.8,1070.6317,-0.489471829007489,5.02475408330166
method2,5.0,601.9,1070.7317,-0.49545374731194597,5.021190352299735
method2,5.0,602.0,1070.8317,-0.501435665616403,5.01762662129781
method2,5.0,602.1,1070.9317,-0.507403788627343,5.014038671045865
method2,5.0,602.2,1071.0317,-0.513371911638283,5.01045072079392
method2,5.0,602.3,1071.1317,-0.5193261413046573,5.006838604639519
method2,5.0,602.4,1071.2317,-0.5252803709710382,5.003226488485114
method2,5.0,602.5,1071.3317,-0.5312206094479073,4.9995902601727344
method2,5.0,602.6,1071.4317,-0.5371608479247763,4.995954031860355
method2,5.0,602.7,1071.5317,-0.543086997574852,4.992293745530615
method2,5.0,602.8,1071.6317,-0.549013147224921,4.98863345920088
method2,5.0,602.9,1071.7317,-0.554925110620205,4.9849491693897505
method2,5.0,603.0,1071.8317,-0.560837074015489,4.98126487957862
method2,5.0,603.1,1071.9317,-0.5667347539388765,4.97755664121658
method2,5.0,603.2,1072.0317,-0.572632433862264,4.97384840285454
method2,5.0,603.3,1072.1317,-0.5785157333091193,4.970116271265795
method2,5.0,603.4,1072.2317,-0.5843990327559814,4.966384139677045
method2,5.0,603.5,1072.3317,-0.5902678549357838,4.962628170578659
method2,5.0,603.6,1072.4317,-0.5961366771155864,4.958872201480275
method2,5.0,603.7,1072.5317,-0.6019909254534546,4.95509245098141
method2,5.0,603.8,1072.6317,-0.607845173791316,4.95131270048255
method2,5.0,603.9,1072.7317,-0.6136847519296145,4.947509225083595
method2,5.0,604.0,1072.8317,-0.619524330067913,4.94370574968464
method2,5.0,604.1,1072.9317,-0.6253491418678825,4.939878606276345
method2,5.0,604.2,1073.0317,-0.631173953667852,4.93605146286805
method2,5.0,604.3,1073.1317,-0.6369839032111234,4.932200708730744
method2,5.0,604.4,1073.2317,-0.6427938527544015,4.928349954593434
method2,5.0,604.5,1073.3317,-0.6485888443446489,4.924475647396094
method2,5.0,604.6,1073.4317,-0.6543838359348965,4.920601340198754
method2,5.0,604.7,1073.5317,-0.6601637740993416,4.91670353799821
method2,5.0,604.8,1073.6317,-0.66594371226378,4.91280573579767
method2,5.0,604.9,1073.7317,-0.67170850175478,4.9088844970377306
method2,5.0,605.0,1073.8317,-0.67747329124578,4.90496325827779
method2,5.0,605.1,1073.9317,-0.683222837042444,4.9010186417883155
method2,5.0,605.2,1074.0317,-0.688972382839108,4.89707402529884
method2,5.0,605.3,1074.1317,-0.6947065901487984,4.893106090294944
method2,5.0,605.4,1074.2317,-0.7004407974584954,4.889138155291044
method2,5.0,605.5,1074.3317,-0.7061595717184375,4.885146961372129
method2,5.0,605.6,1074.4317,-0.7118783459783794,4.8811557674532144
method2,5.0,605.7,1074.5317,-0.7175815928572015,4.877141374602135
method2,5.0,605.8,1074.6317,-0.723284839736017,4.87312698175106
method2,5.0,605.9,1074.7317,-0.7289724651352705,4.869089450333226
method2,5.0,606.0,1074.8317,-0.734660090534524,4.86505191891539
method2,5.0,606.1,1074.9317,-0.740332000590306,4.860991309677815
method2,5.0,606.2,1075.0317,-0.746003910646088,4.85693070044024
method2,5.0,606.3,1075.1317,-0.7516600117305231,4.85284707451068
method2,5.0,606.4,1075.2317,-0.7573161128149646,4.848763448581114
method2,5.0,606.5,1075.3317,-0.7629563115377946,4.84465686746713
method2,5.0,606.6,1075.4317,-0.7685965102606246,4.840550286353144
method2,5.0,606.7,1075.5317,-0.7742207134707335,4.836420811941165
method2,5.0,606.8,1075.6317,-0.779844916680836,4.83229133752919
method2,5.0,606.9,1075.7317,-0.785453031467755,4.828139032083625
method2,5.0,607.0,1075.8317,-0.791061146254674,4.82398672663806
method2,5.0,607.1,1075.9317,-0.7966530799501635,4.81981165280033
method2,5.0,607.2,1076.0317,-0.802245013645653,4.8156365789626
method2,5.0,607.3,1076.1317,-0.8078206738252152,4.8114387997501895
method2,5.0,607.4,1076.2317,-0.8133963340047836,4.8072410205377745
method2,5.0,607.5,1076.3317,-0.8189556284891841,4.803020599343309
method2,5.0,607.6,1076.4317,-0.8245149229735846,4.798800178148844
method2,5.0,607.7,1076.5317,-0.830057759830384,4.794557178739125
method2,5.0,607.8,1076.6317,-0.835600596687177,4.79031417932941
method2,5.0,607.9,1076.7317,-0.8411268842322145,4.786048665844465
method2,5.0,608.0,1076.8317,-0.846653171777252,4.78178315235952
method2,5.0,608.1,1076.9317,-0.8521628185762085,4.777495189311615
method2,5.0,608.2,1077.0317,-0.857672465375165,4.77320722626371
method2,5.0,608.3,1077.1317,-0.8631653802450532,4.76889687853639
method2,5.0,608.4,1077.2317,-0.8686582951149477,4.764586530809066
method2,5.0,608.5,1077.3317,-0.8741343871256262,4.76025386365617
method2,5.0,608.6,1077.4317,-0.8796104791363047,4.755921196503276
method2,5.0,608.7,1077.5317,-0.8850696576119614,4.751566275547965
method2,5.0,608.8,1077.6317,-0.890528836087612,4.74721135459266
method2,5.0,608.9,1077.7317,-0.895971010608282,4.74283424582643
method2,5.0,609.0,1077.8317,-0.901413185128952,4.7384571370602
method2,5.0,609.1,1077.9317,-0.906838265532005,4.734057906841855
method2,5.0,609.2,1078.0317,-0.912263345935058,4.72965867662351
method2,5.0,609.3,1078.1317,-0.9176712423167058,4.725237391678185
method2,5.0,609.4,1078.2317,-0.9230791386983599,4.720816106732856
method2,5.0,609.5,1078.3317,-0.9284697614151344,4.71637283415099
method2,5.0,609.6,1078.4317,-0.9338603841319089,4.711929561569125
method2,5.0,609.7,1078.5317,-0.939233643802134,4.70746436880548
method2,5.0,609.8,1078.6317,-0.944606903472353,4.70299917604184
method2,5.0,609.9,1078.7317,-0.9499627109776381,4.698512130914439
method2,5.0,610.0,1078.8317,-0.955318518482923,4.69402508578704
method2,5.0,610.1,1078.9317,-0.9606567849696406,4.689516256476169
method2,5.0,610.2,1079.0317,-0.965995051456358,4.6850074271653
method2,5.0,610.3,1079.1317,-0.971315688337101,4.68047688221246
method2,5.0,610.4,1079.2317,-0.97663632521785,4.6759463372596155
method2,5.0,610.5,1079.3317,-0.981939244172943,4.671394145566465
method2,5.0,610.6,1079.4317,-0.987242163128036,4.666841953873315
method2,5.0,610.7,1079.5317,-0.992527276106938,4.662268184700681
method2,5.0,610.8,1079.6317,-0.997812389085834,4.65769441552805
method2,5.0,610.9,1079.7317,-1.003079608308632,4.653099138494831
method2,5.0,611.0,1079.8317,-1.00834682753143,4.64850386146161
method2,5.0,611.1,1079.9317,-1.013596065490305,4.643887146543721
method2,5.0,611.2,1080.0317,-1.01884530344918,4.63927043162583
method2,5.0,611.3,1080.1317,-1.024076472909814,4.63463234915517
method2,5.0,611.4,1080.2317,-1.029307642370454,4.6299942666845055
method2,5.0,611.5,1080.3317,-1.034520656373559,4.62533488734784
method2,5.0,611.6,1080.4317,-1.039733670376664,4.620675508011176
method2,5.0,611.7,1080.5317,-1.044928442239345,4.6159949028491045
method2,5.0,611.8,1080.6317,-1.05012321410202,4.61131429768704
method2,5.0,611.9,1080.7317,-1.055299657419225,4.60661253809293
method2,5.0,612.0,1080.8317,-1.06047610073643,4.60191077849882
method2,5.0,612.1,1080.9317,-1.065634129382445,4.5971879362176455
method2,5.0,612.2,1081.0317,-1.07079215802846,4.59246509393647
